#EventID|Time|Latitude|Longitude|Depth/km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName
2004-07-21.203.2267941.BP2-25.3s.p0.2.ms_20100911_053711727000|2010-09-11T05:36:59.585000Z|-43.3575|171.93045|9457.0|yifan|delayednewz|||ML|1.1157856795710512|yifan|Darfield
2004-07-24.206.2269694.BP2-25.3s.p0.2.ms_20040724_215507901000|2004-07-24T21:54:58.376000Z|-43.41908|171.59605|12000.0|yifan|delayednewz|||ML|1.7130000050641125|yifan|Darfield
2004-07-24.206.2269694.BP2-25.3s.p0.2.ms_20041225_232738521000|2004-12-25T23:27:28.996000Z|-43.41908|171.59605|12000.0|yifan|delayednewz|||ML|1.449463610154692|yifan|Darfield
2004-07-24.206.2269694.BP2-25.3s.p0.2.ms_20071101_165352269000|2007-11-01T16:53:42.744000Z|-43.41908|171.59605|12000.0|yifan|delayednewz|||ML|1.0454406190467722|yifan|Darfield
2004-07-31.213.2273049.BP2-25.3s.p0.2.ms_20040731_210625881000|2004-07-31T21:06:13.347000Z|-43.01728|171.48201|5000.0|yifan|delayednewz|||ML|2.8259999990937663|yifan|Darfield
2004-07-31.213.2273049.BP2-25.3s.p0.2.ms_20040801_011051161000|2004-08-01T01:10:38.627000Z|-43.01728|171.48201|5000.0|yifan|delayednewz|||ML|1.0591888723521556|yifan|Darfield
2004-07-31.213.2273049.BP2-25.3s.p0.2.ms_20040802_082528861000|2004-08-02T08:25:16.327000Z|-43.01728|171.48201|5000.0|yifan|delayednewz|||ML|0.8554613692795656|yifan|Darfield
2004-07-31.213.2273049.BP2-25.3s.p0.2.ms_20040811_004741101000|2004-08-11T00:47:28.567000Z|-43.01728|171.48201|5000.0|yifan|delayednewz|||ML|2.098164069348376|yifan|Darfield
2004-07-31.213.2273049.BP2-25.3s.p0.2.ms_20040811_012126441000|2004-08-11T01:21:13.907000Z|-43.01728|171.48201|5000.0|yifan|delayednewz|||ML|1.5188937984835331|yifan|Darfield
2004-07-31.213.2273049.BP2-25.3s.p0.2.ms_20040823_232636101000|2004-08-23T23:26:23.567000Z|-43.01728|171.48201|5000.0|yifan|delayednewz|||ML|1.7865997843927102|yifan|Darfield
2004-07-31.213.2273049.BP2-25.3s.p0.2.ms_20040914_121849621000|2004-09-14T12:18:37.087000Z|-43.01728|171.48201|5000.0|yifan|delayednewz|||ML|0.9840043807213384|yifan|Darfield
2004-07-31.213.2273049.BP2-25.3s.p0.2.ms_20041116_002318301000|2004-11-16T00:23:05.767000Z|-43.01728|171.48201|5000.0|yifan|delayednewz|||ML|1.6018515035208654|yifan|Darfield
2004-07-31.213.2273049.BP2-25.3s.p0.2.ms_20041206_153253121000|2004-12-06T15:32:40.587000Z|-43.01728|171.48201|5000.0|yifan|delayednewz|||ML|1.5171813022816856|yifan|Darfield
2004-07-31.213.2273049.BP2-25.3s.p0.2.ms_20050104_200326941000|2005-01-04T20:03:14.407000Z|-43.01728|171.48201|5000.0|yifan|delayednewz|||ML|1.4999489515260234|yifan|Darfield
2004-07-31.213.2273049.BP2-25.3s.p0.2.ms_20060804_175843269000|2006-08-04T17:58:30.735000Z|-43.01728|171.48201|5000.0|yifan|delayednewz|||ML|1.477207772709937|yifan|Darfield
2004-07-31.213.2273049.BP2-25.3s.p0.2.ms_20070910_125532769000|2007-09-10T12:55:20.235000Z|-43.01728|171.48201|5000.0|yifan|delayednewz|||ML|1.36559984378569|yifan|Darfield
2004-07-31.213.2273049.BP2-25.3s.p0.2.ms_20090624_185901185000|2009-06-24T18:58:48.651000Z|-43.01728|171.48201|5000.0|yifan|delayednewz|||ML|1.1052660323266505|yifan|Darfield
2004-07-31.213.2273049.BP2-25.3s.p0.2.ms_20100218_121347207000|2010-02-18T12:13:34.673000Z|-43.01728|171.48201|5000.0|yifan|delayednewz|||ML|2.1520543653278885|yifan|Darfield
2004-07-31.213.2273049.BP2-25.3s.p0.2.ms_20100809_195236567000|2010-08-09T19:52:24.033000Z|-43.01728|171.48201|5000.0|yifan|delayednewz|||ML|2.1474729633325307|yifan|Darfield
2004-08-04.217.2274769.BP2-25.3s.p0.2.ms_20040417_235421221000|2004-04-17T23:54:18.465000Z|-42.83194|172.43643|8182.8|yifan|delayednewz|||ML|1.1531249220695712|yifan|Darfield
2004-08-04.217.2274769.BP2-25.3s.p0.2.ms_20040717_073938041000|2004-07-17T07:39:35.285000Z|-42.83194|172.43643|8182.8|yifan|delayednewz|||ML|0.8614825095341806|yifan|Darfield
2004-08-04.217.2274769.BP2-25.3s.p0.2.ms_20040803_064315501000|2004-08-03T06:43:12.745000Z|-42.83194|172.43643|8182.8|yifan|delayednewz|||ML|2.4961880938721603|yifan|Darfield
2004-08-04.217.2274769.BP2-25.3s.p0.2.ms_20040803_070241321000|2004-08-03T07:02:38.565000Z|-42.83194|172.43643|8182.8|yifan|delayednewz|||ML|1.8117526229466492|yifan|Darfield
2004-08-04.217.2274769.BP2-25.3s.p0.2.ms_20040803_073243661000|2004-08-03T07:32:40.905000Z|-42.83194|172.43643|8182.8|yifan|delayednewz|||ML|0.8177735516552218|yifan|Darfield
2004-08-04.217.2274769.BP2-25.3s.p0.2.ms_20040803_162113281000|2004-08-03T16:21:10.525000Z|-42.83194|172.43643|8182.8|yifan|delayednewz|||ML|1.560652966505429|yifan|Darfield
2004-08-04.217.2274769.BP2-25.3s.p0.2.ms_20040804_104332221000|2004-08-04T10:43:29.465000Z|-42.83194|172.43643|8182.8|yifan|delayednewz|||ML|3.581999996004139|yifan|Darfield
2004-08-04.217.2274769.BP2-25.3s.p0.2.ms_20050501_192809241000|2005-05-01T19:28:06.485000Z|-42.83194|172.43643|8182.8|yifan|delayednewz|||ML|1.6566696911893963|yifan|Darfield
2004-08-07.220.2276684.BP2-25.3s.p0.2.ms_20040807_012141121000|2004-08-07T01:21:33.521000Z|-43.38482|171.32201|5000.0|yifan|delayednewz|||ML|2.652999999556606|yifan|Darfield
2004-08-08.221.2277314.BP2-25.3s.p0.2.ms_20040803_000752921000|2004-08-03T00:07:44.257000Z|-43.17676|172.06905|5000.0|yifan|delayednewz|||ML|1.2483820524905607|yifan|Darfield
2004-08-08.221.2277314.BP2-25.3s.p0.2.ms_20040807_042221041000|2004-08-07T04:22:12.377000Z|-43.17676|172.06905|5000.0|yifan|delayednewz|||ML|1.1787829494197006|yifan|Darfield
2004-08-08.221.2277314.BP2-25.3s.p0.2.ms_20040808_132847001000|2004-08-08T13:28:38.337000Z|-43.17676|172.06905|5000.0|yifan|delayednewz|||ML|2.5619999985525976|yifan|Darfield
2004-08-08.221.2277314.BP2-25.3s.p0.2.ms_20040808_211341341000|2004-08-08T21:13:32.677000Z|-43.17676|172.06905|5000.0|yifan|delayednewz|||ML|0.9281686480768949|yifan|Darfield
2004-08-08.221.2277314.BP2-25.3s.p0.2.ms_20040809_184527021000|2004-08-09T18:45:18.357000Z|-43.17676|172.06905|5000.0|yifan|delayednewz|||ML|0.7834709170011958|yifan|Darfield
2004-08-08.221.2277314.BP2-25.3s.p0.2.ms_20040810_003004261000|2004-08-10T00:29:55.597000Z|-43.17676|172.06905|5000.0|yifan|delayednewz|||ML|1.1832544994972312|yifan|Darfield
2004-08-08.221.2277314.BP2-25.3s.p0.2.ms_20040810_031030861000|2004-08-10T03:10:22.197000Z|-43.17676|172.06905|5000.0|yifan|delayednewz|||ML|1.49656166829167|yifan|Darfield
2004-08-08.221.2277314.BP2-25.3s.p0.2.ms_20040812_040348421000|2004-08-12T04:03:39.757000Z|-43.17676|172.06905|5000.0|yifan|delayednewz|||ML|0.9956653242581504|yifan|Darfield
2004-08-08.221.2277314.BP2-25.3s.p0.2.ms_20040819_162740781000|2004-08-19T16:27:32.117000Z|-43.17676|172.06905|5000.0|yifan|delayednewz|||ML|0.906162272568233|yifan|Darfield
2004-08-08.221.2277314.BP2-25.3s.p0.2.ms_20040819_173413441000|2004-08-19T17:34:04.777000Z|-43.17676|172.06905|5000.0|yifan|delayednewz|||ML|1.2297128908895307|yifan|Darfield
2004-08-08.221.2277314.BP2-25.3s.p0.2.ms_20040908_201458201000|2004-09-08T20:14:49.537000Z|-43.17676|172.06905|5000.0|yifan|delayednewz|||ML|1.0371987241385534|yifan|Darfield
2004-08-08.221.2277314.BP2-25.3s.p0.2.ms_20051224_093259249000|2005-12-24T09:32:50.585000Z|-43.17676|172.06905|5000.0|yifan|delayednewz|||ML|1.3635832643335823|yifan|Darfield
2004-08-08.221.2277314.BP2-25.3s.p0.2.ms_20060317_062748369000|2006-03-17T06:27:39.705000Z|-43.17676|172.06905|5000.0|yifan|delayednewz|||ML|0.6226460801433439|yifan|Darfield
2004-08-08.221.2277314.BP2-25.3s.p0.2.ms_20060317_063401369000|2006-03-17T06:33:52.705000Z|-43.17676|172.06905|5000.0|yifan|delayednewz|||ML|1.2514379320309013|yifan|Darfield
2004-08-08.221.2277314.BP2-25.3s.p0.2.ms_20060429_122255629000|2006-04-29T12:22:46.965000Z|-43.17676|172.06905|5000.0|yifan|delayednewz|||ML|1.0501486535436946|yifan|Darfield
2004-08-08.221.2277314.BP2-25.3s.p0.2.ms_20070106_222700069000|2007-01-06T22:26:51.405000Z|-43.17676|172.06905|5000.0|yifan|delayednewz|||ML|1.0224289984781347|yifan|Darfield
2004-08-08.221.2277314.BP2-25.3s.p0.2.ms_20070106_235426069000|2007-01-06T23:54:17.405000Z|-43.17676|172.06905|5000.0|yifan|delayednewz|||ML|1.305270326934303|yifan|Darfield
2004-08-08.221.2277314.BP2-25.3s.p0.2.ms_20070107_070655209000|2007-01-07T07:06:46.545000Z|-43.17676|172.06905|5000.0|yifan|delayednewz|||ML|1.099109284740968|yifan|Darfield
2004-08-08.221.2277314.BP2-25.3s.p0.2.ms_20070107_123049069000|2007-01-07T12:30:40.405000Z|-43.17676|172.06905|5000.0|yifan|delayednewz|||ML|0.9764939817534888|yifan|Darfield
2004-08-08.221.2277314.BP2-25.3s.p0.2.ms_20070227_014636789000|2007-02-27T01:46:28.125000Z|-43.17676|172.06905|5000.0|yifan|delayednewz|||ML|0.9879560729815248|yifan|Darfield
2004-08-08.221.2277314.BP2-25.3s.p0.2.ms_20080307_021052949000|2008-03-07T02:10:44.285000Z|-43.17676|172.06905|5000.0|yifan|delayednewz|||ML|1.2405992612805559|yifan|Darfield
2004-08-12.225.2279251.BP2-25.3s.p0.2.ms_20040709_164735921000|2004-07-09T16:47:32.766000Z|-42.83401|172.46529|5000.0|yifan|delayednewz|||ML|1.144490949256506|yifan|Darfield
2004-08-12.225.2279251.BP2-25.3s.p0.2.ms_20040710_221854681000|2004-07-10T22:18:51.526000Z|-42.83401|172.46529|5000.0|yifan|delayednewz|||ML|2.162189383906885|yifan|Darfield
2004-08-12.225.2279251.BP2-25.3s.p0.2.ms_20040711_014211141000|2004-07-11T01:42:07.986000Z|-42.83401|172.46529|5000.0|yifan|delayednewz|||ML|1.575188981185652|yifan|Darfield
2004-08-12.225.2279251.BP2-25.3s.p0.2.ms_20040711_090100821000|2004-07-11T09:00:57.666000Z|-42.83401|172.46529|5000.0|yifan|delayednewz|||ML|1.1244282494076596|yifan|Darfield
2004-08-12.225.2279251.BP2-25.3s.p0.2.ms_20040712_070941361000|2004-07-12T07:09:38.206000Z|-42.83401|172.46529|5000.0|yifan|delayednewz|||ML|1.479385627824678|yifan|Darfield
2004-08-12.225.2279251.BP2-25.3s.p0.2.ms_20040715_141343701000|2004-07-15T14:13:40.546000Z|-42.83401|172.46529|5000.0|yifan|delayednewz|||ML|1.7582588898235876|yifan|Darfield
2004-08-12.225.2279251.BP2-25.3s.p0.2.ms_20040812_085537041000|2004-08-12T08:55:33.886000Z|-42.83401|172.46529|5000.0|yifan|delayednewz|||ML|3.4390000078019556|yifan|Darfield
2004-08-12.225.2279251.BP2-25.3s.p0.2.ms_20040812_132531221000|2004-08-12T13:25:28.066000Z|-42.83401|172.46529|5000.0|yifan|delayednewz|||ML|1.2810548706883589|yifan|Darfield
2004-08-12.225.2279251.BP2-25.3s.p0.2.ms_20040813_110352121000|2004-08-13T11:03:48.966000Z|-42.83401|172.46529|5000.0|yifan|delayednewz|||ML|2.2144958277173736|yifan|Darfield
2004-08-12.225.2279251.BP2-25.3s.p0.2.ms_20040814_021209481000|2004-08-14T02:12:06.326000Z|-42.83401|172.46529|5000.0|yifan|delayednewz|||ML|1.6246360718760688|yifan|Darfield
2004-08-25.238.2285527.BP2-25.3s.p0.2.ms_20040825_074154781000|2004-08-25T07:41:47.159000Z|-43.47785|171.45645|15765.0|yifan|delayednewz|||ML|2.859999998924745|yifan|Darfield
2004-08-25.238.2285527.BP2-25.3s.p0.2.ms_20040828_001846841000|2004-08-28T00:18:39.219000Z|-43.47785|171.45645|15765.0|yifan|delayednewz|||ML|1.5688899737889583|yifan|Darfield
2004-08-25.238.2285527.BP2-25.3s.p0.2.ms_20050106_164220181000|2005-01-06T16:42:12.559000Z|-43.47785|171.45645|15765.0|yifan|delayednewz|||ML|1.1653562036802532|yifan|Darfield
2004-08-25.238.2285527.BP2-25.3s.p0.2.ms_20050504_131431601000|2005-05-04T13:14:23.979000Z|-43.47785|171.45645|15765.0|yifan|delayednewz|||ML|1.2817623140906458|yifan|Darfield
2004-08-25.238.2285527.BP2-25.3s.p0.2.ms_20050605_061617761000|2005-06-05T06:16:10.139000Z|-43.47785|171.45645|15765.0|yifan|delayednewz|||ML|0.8232656948214494|yifan|Darfield
2004-08-25.238.2285527.BP2-25.3s.p0.2.ms_20050804_201436861000|2005-08-04T20:14:29.239000Z|-43.47785|171.45645|15765.0|yifan|delayednewz|||ML|1.8096784930681125|yifan|Darfield
2004-08-25.238.2285527.BP2-25.3s.p0.2.ms_20070424_010952009000|2007-04-24T01:09:44.387000Z|-43.47785|171.45645|15765.0|yifan|delayednewz|||ML|1.1395172725299705|yifan|Darfield
2004-08-25.238.2453891.BP2-25.3s.p0.2.ms_20040825_074303121000|2004-08-25T07:42:55.499000Z|-43.47739|171.46143|12827.4|yifan|delayednewz|||ML|2.6540000060680264|yifan|Darfield
2004-08-25.238.2453891.BP2-25.3s.p0.2.ms_20050322_112622641000|2005-03-22T11:26:15.019000Z|-43.47739|171.46143|12827.4|yifan|delayednewz|||ML|0.9577857446898919|yifan|Darfield
2004-08-28.241.2286701.BP2-25.3s.p0.2.ms_20040828_042031541000|2004-08-28T04:20:23.335000Z|-43.5913|171.59076|12000.0|yifan|delayednewz|||ML|1.8779999997495043|yifan|Darfield
2004-09-05.249.2458661.BP2-25.3s.p0.2.ms_20040905_091410961000|2004-09-05T09:14:01.180000Z|-43.28397|172.64531|33713.0|yifan|delayednewz|||ML|2.9260000010784566|yifan|Darfield
2004-09-08.252.2291183.BP2-25.3s.p0.2.ms_20040905_122040061000|2004-09-05T12:20:29.828000Z|-43.27164|171.98828|12000.0|yifan|delayednewz|||ML|2.3950292789911605|yifan|Darfield
2004-09-08.252.2291183.BP2-25.3s.p0.2.ms_20040908_005129261000|2004-09-08T00:51:19.028000Z|-43.27164|171.98828|12000.0|yifan|delayednewz|||ML|2.419000003893718|yifan|Darfield
2004-09-08.252.2291183.BP2-25.3s.p0.2.ms_20040908_012335561000|2004-09-08T01:23:25.328000Z|-43.27164|171.98828|12000.0|yifan|delayednewz|||ML|1.8575814556814099|yifan|Darfield
2004-09-08.252.2291183.BP2-25.3s.p0.2.ms_20050124_222617661000|2005-01-24T22:26:07.428000Z|-43.27164|171.98828|12000.0|yifan|delayednewz|||ML|1.63335359837953|yifan|Darfield
2004-09-13.257.2293738.BP2-25.3s.p0.2.ms_20040913_145141021000|2004-09-13T14:51:34.777000Z|-43.59864|171.44656|5000.0|yifan|delayednewz|||ML|1.9410000005073285|yifan|Darfield
2004-09-16.260.2294761.BP2-25.3s.p0.2.ms_20040916_000129201000|2004-09-16T00:01:16.819000Z|-43.1463|171.36006|5000.0|yifan|delayednewz|||ML|3.340999997172691|yifan|Darfield
2004-10-12.286.2306710.BP2-25.3s.p0.2.ms_20041012_131450601000|2004-10-12T13:14:43.056000Z|-43.54392|171.51523|12000.0|yifan|delayednewz|||ML|2.27799999848935|yifan|Darfield
2004-10-12.286.2306710.BP2-25.3s.p0.2.ms_20070318_181712129000|2007-03-18T18:17:04.584000Z|-43.54392|171.51523|12000.0|yifan|delayednewz|||ML|1.4627885038411792|yifan|Darfield
2004-10-24.298.2312081.BP2-25.3s.p0.2.ms_20041024_053508821000|2004-10-24T05:35:00.484000Z|-43.52564|171.59703|12000.0|yifan|delayednewz|||ML|2.5519999953332366|yifan|Darfield
2004-10-31.305.2315087.BP2-25.3s.p0.2.ms_20041031_000629341000|2004-10-31T00:06:22.451000Z|-43.06844|172.03584|5000.0|yifan|delayednewz|||ML|3.053000001829187|yifan|Darfield
2004-11-03.308.2316626.BP2-25.3s.p0.2.ms_20041103_053104561000|2004-11-03T05:30:53.981000Z|-43.26876|172.0096|8914.7|yifan|delayednewz|||ML|3.4460000024325286|yifan|Darfield
2004-11-03.308.2316626.BP2-25.3s.p0.2.ms_20041103_053149381000|2004-11-03T05:31:38.801000Z|-43.26876|172.0096|8914.7|yifan|delayednewz|||ML|1.925266929927029|yifan|Darfield
2004-11-03.308.2316626.BP2-25.3s.p0.2.ms_20041104_022638961000|2004-11-04T02:26:28.381000Z|-43.26876|172.0096|8914.7|yifan|delayednewz|||ML|1.307081747418302|yifan|Darfield
2004-11-03.308.2316626.BP2-25.3s.p0.2.ms_20041218_085527661000|2004-12-18T08:55:17.081000Z|-43.26876|172.0096|8914.7|yifan|delayednewz|||ML|1.0747741789610066|yifan|Darfield
2004-11-03.308.2316626.BP2-25.3s.p0.2.ms_20041224_032146341000|2004-12-24T03:21:35.761000Z|-43.26876|172.0096|8914.7|yifan|delayednewz|||ML|1.772559890646391|yifan|Darfield
2004-11-03.308.2316626.BP2-25.3s.p0.2.ms_20051029_150037369000|2005-10-29T15:00:26.789000Z|-43.26876|172.0096|8914.7|yifan|delayednewz|||ML|1.4187809378648133|yifan|Darfield
2004-11-03.308.2316626.BP2-25.3s.p0.2.ms_20070727_072859429000|2007-07-27T07:28:48.849000Z|-43.26876|172.0096|8914.7|yifan|delayednewz|||ML|0.6810165789095655|yifan|Darfield
2004-11-03.308.2316626.BP2-25.3s.p0.2.ms_20100910_235348147000|2010-09-10T23:53:37.567000Z|-43.26876|172.0096|8914.7|yifan|delayednewz|||ML|1.0596583327243545|yifan|Darfield
2004-11-03.308.2316626.BP2-25.3s.p0.2.ms_20101014_063628087000|2010-10-14T06:36:17.507000Z|-43.26876|172.0096|8914.7|yifan|delayednewz|||ML|1.5446537958724857|yifan|Darfield
2004-11-03.308.2316626.BP2-25.3s.p0.2.ms_20101017_113915507000|2010-10-17T11:39:04.927000Z|-43.26876|172.0096|8914.7|yifan|delayednewz|||ML|1.1791042729153434|yifan|Darfield
2004-11-03.308.2489425.BP2-25.3s.p0.2.ms_20041103_053156681000|2004-11-03T05:31:46.309000Z|-43.25865|172.02213|28220.9|yifan|delayednewz|||ML|2.4589999965406246|yifan|Darfield
2004-11-03.308.2489425.BP2-25.3s.p0.2.ms_20041103_055126521000|2004-11-03T05:51:16.149000Z|-43.25865|172.02213|28220.9|yifan|delayednewz|||ML|1.5077529922153137|yifan|Darfield
2004-11-03.308.2489425.BP2-25.3s.p0.2.ms_20041103_090116821000|2004-11-03T09:01:06.449000Z|-43.25865|172.02213|28220.9|yifan|delayednewz|||ML|1.2080632442939554|yifan|Darfield
2004-11-03.308.2489425.BP2-25.3s.p0.2.ms_20041106_141101081000|2004-11-06T14:10:50.709000Z|-43.25865|172.02213|28220.9|yifan|delayednewz|||ML|1.7226838548758676|yifan|Darfield
2004-11-03.308.2489425.BP2-25.3s.p0.2.ms_20060501_115843169000|2006-05-01T11:58:32.797000Z|-43.25865|172.02213|28220.9|yifan|delayednewz|||ML|1.3174231005131283|yifan|Darfield
2004-11-03.308.2489425.BP2-25.3s.p0.2.ms_20101005_215512147000|2010-10-05T21:55:01.775000Z|-43.25865|172.02213|28220.9|yifan|delayednewz|||ML|2.08194667300136|yifan|Darfield
2004-11-04.309.2317534.BP2-25.3s.p0.2.ms_20041103_021943221000|2004-11-03T02:19:35.448000Z|-43.55472|171.52052|12000.0|yifan|delayednewz|||ML|1.3238442588541917|yifan|Darfield
2004-11-04.309.2317534.BP2-25.3s.p0.2.ms_20041103_073435641000|2004-11-03T07:34:27.868000Z|-43.55472|171.52052|12000.0|yifan|delayednewz|||ML|1.3783515120074246|yifan|Darfield
2004-11-04.309.2317534.BP2-25.3s.p0.2.ms_20041103_142637101000|2004-11-03T14:26:29.328000Z|-43.55472|171.52052|12000.0|yifan|delayednewz|||ML|1.2281289153550992|yifan|Darfield
2004-11-04.309.2317534.BP2-25.3s.p0.2.ms_20041104_231453901000|2004-11-04T23:14:46.128000Z|-43.55472|171.52052|12000.0|yifan|delayednewz|||ML|2.551999997768563|yifan|Darfield
2004-11-04.309.2317534.BP2-25.3s.p0.2.ms_20041108_092210961000|2004-11-08T09:22:03.188000Z|-43.55472|171.52052|12000.0|yifan|delayednewz|||ML|1.3661662672174417|yifan|Darfield
2004-11-04.309.2317534.BP2-25.3s.p0.2.ms_20041108_101042321000|2004-11-08T10:10:34.548000Z|-43.55472|171.52052|12000.0|yifan|delayednewz|||ML|1.2940501489552707|yifan|Darfield
2004-11-04.309.2317534.BP2-25.3s.p0.2.ms_20050225_190014381000|2005-02-25T19:00:06.608000Z|-43.55472|171.52052|12000.0|yifan|delayednewz|||ML|1.2278080400730969|yifan|Darfield
2004-11-04.309.2317534.BP2-25.3s.p0.2.ms_20051123_120805409000|2005-11-23T12:07:57.636000Z|-43.55472|171.52052|12000.0|yifan|delayednewz|||ML|1.7171929314626049|yifan|Darfield
2004-11-26.331.2327736.BP2-25.3s.p0.2.ms_20041126_054123581000|2004-11-26T05:41:10.215000Z|-43.07549|171.40009|5000.0|yifan|delayednewz|||ML|2.6859999971999278|yifan|Darfield
2005-01-01.001.2345994.BP2-25.3s.p0.2.ms_20050101_150000321000|2005-01-01T14:59:53.782000Z|-42.94551|171.88658|5000.0|yifan|delayednewz|||ML|2.8789999993889035|yifan|Darfield
2005-01-01.001.2345994.BP2-25.3s.p0.2.ms_20050102_194130901000|2005-01-02T19:41:24.362000Z|-42.94551|171.88658|5000.0|yifan|delayednewz|||ML|1.3751279235224405|yifan|Darfield
2005-01-01.001.2345994.BP2-25.3s.p0.2.ms_20050208_082626681000|2005-02-08T08:26:20.142000Z|-42.94551|171.88658|5000.0|yifan|delayednewz|||ML|1.7526473242909324|yifan|Darfield
2005-01-01.001.2345994.BP2-25.3s.p0.2.ms_20050208_101926161000|2005-02-08T10:19:19.622000Z|-42.94551|171.88658|5000.0|yifan|delayednewz|||ML|1.2503871798111814|yifan|Darfield
2005-01-01.001.2345994.BP2-25.3s.p0.2.ms_20050213_212149521000|2005-02-13T21:21:42.982000Z|-42.94551|171.88658|5000.0|yifan|delayednewz|||ML|1.7320849248993648|yifan|Darfield
2005-01-01.001.2345994.BP2-25.3s.p0.2.ms_20050406_052549421000|2005-04-06T05:25:42.882000Z|-42.94551|171.88658|5000.0|yifan|delayednewz|||ML|1.3073095239030381|yifan|Darfield
2005-01-01.001.2345994.BP2-25.3s.p0.2.ms_20050408_214454561000|2005-04-08T21:44:48.022000Z|-42.94551|171.88658|5000.0|yifan|delayednewz|||ML|1.2134156309797317|yifan|Darfield
2005-01-01.001.2345994.BP2-25.3s.p0.2.ms_20050904_010459661000|2005-09-04T01:04:53.122000Z|-42.94551|171.88658|5000.0|yifan|delayednewz|||ML|1.7001483592862716|yifan|Darfield
2005-01-01.001.2345994.BP2-25.3s.p0.2.ms_20060526_073324889000|2006-05-26T07:33:18.350000Z|-42.94551|171.88658|5000.0|yifan|delayednewz|||ML|1.3295033573824417|yifan|Darfield
2005-01-01.001.2345994.BP2-25.3s.p0.2.ms_20060529_145733689000|2006-05-29T14:57:27.150000Z|-42.94551|171.88658|5000.0|yifan|delayednewz|||ML|1.1340947685011806|yifan|Darfield
2005-01-01.001.2345994.BP2-25.3s.p0.2.ms_20060529_183601429000|2006-05-29T18:35:54.890000Z|-42.94551|171.88658|5000.0|yifan|delayednewz|||ML|1.0989046168765189|yifan|Darfield
2005-01-01.001.2345994.BP2-25.3s.p0.2.ms_20061003_055154349000|2006-10-03T05:51:47.810000Z|-42.94551|171.88658|5000.0|yifan|delayednewz|||ML|1.1102221463057362|yifan|Darfield
2005-01-01.001.2345994.BP2-25.3s.p0.2.ms_20090706_230742765000|2009-07-06T23:07:36.226000Z|-42.94551|171.88658|5000.0|yifan|delayednewz|||ML|2.0096729524403045|yifan|Darfield
2005-01-01.001.2345994.BP2-25.3s.p0.2.ms_20090707_105311065000|2009-07-07T10:53:04.526000Z|-42.94551|171.88658|5000.0|yifan|delayednewz|||ML|1.327089000194456|yifan|Darfield
2005-01-01.001.2345994.BP2-25.3s.p0.2.ms_20090909_090042325000|2009-09-09T09:00:35.786000Z|-42.94551|171.88658|5000.0|yifan|delayednewz|||ML|1.4109444373182498|yifan|Darfield
2005-01-01.001.2345994.BP2-25.3s.p0.2.ms_20100608_152819807000|2010-06-08T15:28:13.268000Z|-42.94551|171.88658|5000.0|yifan|delayednewz|||ML|1.2176893400021636|yifan|Darfield
2005-01-01.001.2345994.BP2-25.3s.p0.2.ms_20100608_160807827000|2010-06-08T16:08:01.288000Z|-42.94551|171.88658|5000.0|yifan|delayednewz|||ML|2.2451499015296306|yifan|Darfield
2005-01-01.001.2345994.BP2-25.3s.p0.2.ms_20100712_092659147000|2010-07-12T09:26:52.608000Z|-42.94551|171.88658|5000.0|yifan|delayednewz|||ML|1.7958602189477457|yifan|Darfield
2005-01-01.001.2345994.BP2-25.3s.p0.2.ms_20100801_230817867000|2010-08-01T23:08:11.328000Z|-42.94551|171.88658|5000.0|yifan|delayednewz|||ML|1.6697110812517129|yifan|Darfield
2005-01-01.001.2345994.BP2-25.3s.p0.2.ms_20100825_143629667000|2010-08-25T14:36:23.128000Z|-42.94551|171.88658|5000.0|yifan|delayednewz|||ML|1.8440944855713535|yifan|Darfield
